ItemCode,ItemName,LastPurDat,ItmsGrpCod,ItmsGrpNam,Categoria_CI,Subcategoria_CI,Bodega,Stock_Bodega,Precio_B2B_Estandar,Precio_B2B_VIP,Precio_B2C,Precio_Promociones_Ecommerce,Ventas_2024,Ventas_2025,Ventas_2026,Ventas_Total_29_5_Meses,Alcance_Inventario_Meses,Alcance_Inventario_Meses_Redondeado
3RT20361AL20,"contactor de potencia, AC-3e/AC-3, 51 A, 22 kW/400 V, tripolar, 230 V AC, 50/60 Hz, contactos auxiliares: 1 NA + 1 NC, borne de tornillo, tamano: S2",2026-04-29,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,CONTACTORES,11,1.0,168.7,159.4,187.5,0.0,27.0,43.0,13.0,83.0,0.355421686746988,0
6GK19011BB102AA0,"""Industrial Ethernet FastConnect RJ45 Plug 180 2x2, conector RJ45 (10/100 Mbits/s) con caja de metal robusta y sistema de conexión FC, para IE FC Cable 2x2; salida de cable a 180° 1 paquete =""",2026-04-29,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,OTROS,11,10.0,37.5,35.4,41.6,0.0,6.0,0.0,0.0,6.0,49.16666666666667,49
6SL32550AA004CA1,SINAMICS G120 Basic Operator Panel (BOP-2),2026-04-29,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,VARIADORES,11,8.0,55.1,52.0,61.2,0.0,9.0,9.0,0.0,18.0,13.11111111111111,13
6XV18402AH10,"Cable estándar Industrial Ethernet FC TP, GP 2x2 (PROFINET tipo A), cable de instalación TP para conexión a IE FC RJ45 2x2, para uso universal, 4 hilos, apantallado CAT 5E",2026-04-29,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,OTROS,11,70.0,4.0,3.75,4.45,0.0,0.0,0.0,0.0,0.0,inf,Infinito
US2:CQD370,Interruptor CQD 3P 70 A 480/277V 14 kA DIN,2026-04-29,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,INTERRUPTORES INDUSTRIALES,11,1.0,119.8,113.2,133.1,0.0,4.0,3.0,4.0,11.0,2.681818181818182,3
3RF2120-1AA02,"relé estático, monofásico 3RF2 22,5 mm de ancho, 20 A 24-230 V / DC 24 V borne de tornillo",2026-04-22,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,OTROS,11,3.0,84.6,79.9,93.9,0.0,8.0,2.0,2.0,12.0,7.375,7
3RU21161EB0,"Rele de sobrecarga 2,8...4,0 A termico para proteccion de motores tamano S00, clase 10 para montar en contactor Circuito principal: atornillable circuito auxiliar: atornillable Rearme",2026-04-21,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,RELES DE PROTECCION,11,2.0,43.1,40.7,47.9,0.0,2.0,5.0,5.0,12.0,4.916666666666666,5
3RV20111BA10,"Interruptor automatico tamano S00 para proteccion de motores, CLASE 10 Disparador por sobrecarga con retardo segun intensidad 1,4...2 A Disparador de cortocircuito 26 A borne de tornillo poder",2026-04-21,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,GUARDAMOTORES,11,4.0,70.3,66.4,78.2,0.0,1.0,1.0,10.0,12.0,9.833333333333332,10
3SU14001AA101BA0,"Modulo de contactos con 1 contacto, 1 NA, bornes de tornillo, para fijacion en placa frontal.",2026-04-21,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,BOTONERIA,11,3.0,5.5,5.2,6.2,0.0,23.0,50.0,33.0,106.0,0.8349056603773585,1
3SU14001AA101CA0,"Modulo de contactos con 1 contacto, 1NC, bornes de tornillo, para fijacion en placa frontal.",2026-04-21,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,BOTONERIA,11,1.0,5.7,5.3,6.3,0.0,32.0,35.0,28.0,95.0,0.31052631578947365,0
3SU14011BF601AA0,"modulo de LED con LED intgr. 230 V AC, blanco, bornes de tornillo, para fijacion en placa frontal",2026-04-21,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,BOTONERIA,11,5.0,14.2,13.4,15.7,0.0,12.0,13.0,7.0,32.0,4.609375,5
3SU14011BH401AA0,"modulo de LED con LED integrado, AC/DC 24-240 V, verde, bornes de tornillo, para fijacion en placa frontal",2026-04-21,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,BOTONERIA,11,11.0,18.3,17.3,20.4,0.0,6.0,32.0,3.0,41.0,7.914634146341464,8
MX:FXD63B225L,"Interruptor FD 3P 225 A 600 V 22 kA, terminales FX",2026-04-21,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,INTERRUPTORES INDUSTRIALES,11,2.0,335.0,316.0,372.0,0.0,0.0,0.0,2.0,2.0,29.5,30
3SE51120CA00,"cuerpo de interruptor para interruptor de posición 3SE51 caja metálica, según EN 50041, conexión del aparato 1x (M20 x 1,5) 1NA/1NC contactos de acción brusca sin cabeza de accionamiento",2026-04-20,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,OTROS,11,9.0,49.8,47.1,55.4,0.0,25.0,49.0,7.0,81.0,3.2777777777777777,3
3LD22657UB01,"SENTRON, interruptor-seccionador 3LD, conmutador, 3 polos, Iu: 32 A, Potencia de empleo / con AC-23 A a 400V: 11,5 kW, Caja de material aislante para pasacables metrico, accionamiento de",2026-04-15,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,TRANSFERENCIAS MANUALES,11,2.0,169.0,160.0,188.0,0.0,0.0,0.0,0.0,0.0,inf,Infinito
3RT20171AB01,"contactor de potencia, AC-3e/AC-3, 12 A, 5,5 kW/400 V, tripolar, 24 V AC, 50/60 Hz, contactos auxiliares: 1 NA, borne de tornillo, tamano: S00",2026-04-15,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,CONTACTORES,11,3.0,42.8,40.4,47.5,0.0,6.0,6.0,4.0,16.0,5.53125,6
3RV20111EA10,"Interruptor automatico tamano S00 para proteccion de motores, CLASE 10 Disparador por sobrecarga con retardo segun intensidad 2,8...4 A Disparador de cortocircuito 52 A borne de tornillo poder",2026-04-15,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,GUARDAMOTORES,11,6.0,72.7,68.6,80.7,0.0,36.0,10.0,13.0,59.0,3.0,3
3RV20111GA10,"Interruptor automatico tamano S00 para proteccion de motores, CLASE 10 Disparador por sobrecarga con retardo segun intensidad 4,5...6,3 A Disparador de cortocircuito 82 A borne de tornillo poder",2026-04-15,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,GUARDAMOTORES,11,9.0,71.4,67.4,79.3,0.0,21.0,16.0,14.0,51.0,5.205882352941177,5
3SU11001HB201CG0,"Pulsador de seta de parada de emergencia, 22 mm, redondo, plastico, rojo, 40 mm, enclavamiento positivo, segun EN ISO 13850 desenclavamiento por giro, con placa de fondo amarilla, inscripcion:",2026-04-15,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,BOTONERIA,11,10.0,44.0,41.6,48.9,0.0,52.0,26.0,8.0,86.0,3.4302325581395348,3
5SL62107CC,"Automato magnetotermico 400 V 6 kA, 2 polos, C, 10 A",2026-04-15,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,AUTOMATOS,11,11.0,22.7,21.4,25.2,0.0,17.0,8.0,9.0,34.0,9.544117647058824,10
5SL62167CC,"Automato magnetotermico 400 V 6 kA, 2 polos, C, 16 A",2026-04-15,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,AUTOMATOS,11,4.0,12.1,11.4,13.4,0.0,29.0,12.0,36.0,77.0,1.5324675324675325,2
Q120,Interruptor de 20 A 1P 120 V 10 K QP  Interruptor de un solo polo y 20 A  10 K AIC SIEMENS,2026-04-15,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,CENTROS DE CARGA E INTERRUPTORES,11,3.0,6.0,5.6,6.6,0.0,67.0,80.0,24.0,171.0,0.5175438596491228,1
Q315,"Siemens Low Voltage Interruptores automaticos residenciales Interruptores pequenos termomagneticos Interruptores - Tipo QP/MP 3 polos 240 V AC son protecciones de circuito, redes de centro de",2026-04-15,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,CENTROS DE CARGA E INTERRUPTORES,11,4.0,29.45,27.85,32.75,0.0,0.0,0.0,0.0,0.0,inf,Infinito
3RV29011A,interruptor auxiliar adosable en lateral 1NA+1NC bornes de tornillo para interruptor automatico 3RV2,2026-04-09,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,GUARDAMOTORES,11,11.0,10.9,10.3,12.1,0.0,23.0,19.0,10.0,52.0,6.240384615384615,6
3RV29011E,interruptor auxiliar transversal 1NA+1NC bornes de tornillo para interruptor automatico 3RV2,2026-04-09,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,GUARDAMOTORES,11,32.0,11.2,10.6,12.4,0.0,110.0,58.0,14.0,182.0,5.186813186813187,5
3UG46151CR20,"¡ Producto a extinguir! El sucesor preferido es 3UG5616-1CR20 vigilancia de corte de fase y de secuencia de fases 3x 160-690 V, borne de tornillo relé de vigilancia digital para tensión de",2026-04-09,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,RELES DE PROTECCION,11,4.0,307.6,290.5,341.8,0.0,1.0,0.0,2.0,3.0,39.33333333333333,39
6SL32105BB175UV1,"SINAMICS V20 200-240 V 1 AC –10/+10% 47-63 Hz potencia nominal 0,75 kW con sobrecarga del 150 % durante 60 s sin filtrar E/S: 4 DI, 2 DO, 2 AI, 1 AO bus de campo: USS/Modbus RTU con panel de",2026-04-09,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,VARIADORES,11,6.0,230.7,217.9,256.3,0.0,17.0,20.0,8.0,45.0,3.933333333333333,4
MX:B115,Interruptor 15 A 1P 120 V 10 K BL 10  K AIC,2026-04-09,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,CENTROS DE CARGA E INTERRUPTORES,11,11.0,6.8,6.5,7.6,0.0,5.0,3.0,16.0,24.0,13.520833333333332,14
3RT10556AP36,"contactor de potencia, AC-3e/AC-3 150 A, 75 kW/400 V AC (50-60 Hz)/DC Uc:  220-240 V tripolar, contactos auxiliares 2 NA + 2 NC accionamiento: convencional circuito ppal.: barra circuito de",2026-03-27,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,CONTACTORES,11,2.0,618.0,583.6,686.6,0.0,2.0,0.0,0.0,2.0,29.5,30
3RT20151AP01,"contactor de potencia, AC-3e/AC-3, 7 A, 3 kW/400 V, tripolar, 230 V AC, 50/60 Hz, contactos auxiliares: 1 NA, borne de tornillo, tamano: S00",2026-03-27,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,CONTACTORES,11,5.0,33.0,31.2,36.7,0.0,11.0,14.0,12.0,37.0,3.986486486486487,4
3RT20161AP01,"contactor de potencia, AC-3e/AC-3, 9 A, 4 kW/400 V, tripolar, 230 V AC, 50/60 Hz, contactos auxiliares: 1 NA, borne de tornillo, tamano: S00",2026-03-27,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,CONTACTORES,11,4.0,35.8,33.8,39.8,0.0,57.0,18.0,18.0,93.0,1.2688172043010755,1
3SU10013AB420AK0,"pulsadores dobles iluminado, 22 mm, redondo, plastico, verde: I, rojo: O, pulsadores, rasante",2026-03-23,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,BOTONERIA,11,7.0,39.5,37.3,43.8,0.0,15.0,20.0,7.0,42.0,4.916666666666666,5
3SU11001HB201CH0,"Pulsador de seta de PARADA DE EMERGENCIA, 22 mm, redondo, plastico, rojo, 40 mm, enclavamiento positivo, segun EN ISO 13850, desenclavamiento por giro, con placa de fondo amarilla, rotulacion:",2026-03-23,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,BOTONERIA,11,1.0,50.9,48.0,56.5,0.0,10.0,5.0,8.0,23.0,1.2826086956521738,1
3SU11002BL601NA0,"Selector/Maneta, iluminable, 22 mm, redondo, plastico, blanco, selector, corto, 3 posiciones I-O-II, sostenido, 10:30h/12h/13:30 h, con soporte, 1 NA, 1 NA, borne de tornillo",2026-03-23,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,BOTONERIA,11,7.0,28.3,26.8,31.5,0.0,35.0,34.0,41.0,110.0,1.877272727272727,2
ECQF3,TAPONES PARA CENTRO DE CARGA,2026-03-23,105,EQUI.AUTO.Y CONTROL,,,11,168.0,2.3,2.2,2.5,0.0,174.0,2041.0,317.0,2532.0,1.9573459715639812,2
5SL6220-7CC,"Automato magnetotermico 400 V 6 kA, 2 polos, C, 20 A",2026-03-19,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,AUTOMATOS,11,4.0,12.3,11.7,13.7,0.0,5.0,13.0,32.0,50.0,2.36,2
3RV20111KA10,"Interruptor automatico tamano S00 para proteccion de motores, CLASE 10 Disparador por sobrecarga con retardo segun intensidad 9...12,5 A Disparador de cortocircuito 163 A borne de tornillo poder",2026-03-16,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,GUARDAMOTORES,11,2.0,79.5,75.1,88.3,0.0,9.0,9.0,10.0,28.0,2.107142857142857,2
US2:JXD63B350,"Interruptor JD 3P, 350 A, 600 V 25kA FX NL",2026-03-16,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,INTERRUPTORES INDUSTRIALES,11,1.0,1067.5,1008.2,1186.1,0.0,4.0,1.0,0.0,5.0,5.9,6
3RU21161FB0,"Rele de sobrecarga 3,5...5,0 A termico para proteccion de motores tamano S00, clase 10 para montar en contactor Circuito principal: atornillable circuito auxiliar: atornillable Rearme",2026-03-12,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,RELES DE PROTECCION,11,2.0,43.4,41.0,48.2,0.0,3.0,1.0,4.0,8.0,7.375,7
5SL62327CC,"Automato magnetotermico 400 V 6 kA, 2 polos, C, 32 A",2026-03-12,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,AUTOMATOS,11,4.0,12.8,12.1,14.2,0.0,4.0,1.0,2.0,7.0,16.857142857142858,17
5SL63167CC,"Automato magnetotermico 400 V 6 kA, tripolar, C, 16 A",2026-03-12,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,AUTOMATOS,11,3.0,24.5,23.2,27.3,0.0,5.0,18.0,5.0,28.0,3.1607142857142856,3
3RV20110GA10,"Interruptor automatico tamano S00 para proteccion de motores, CLASE 10 Disparador por sobrecarga con retardo segun intensidad 0,45...0,63 A Disparador de cortocircuito 8,2 A borne de tornillo",2026-03-05,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,GUARDAMOTORES,11,6.0,61.8,58.3,68.6,0.0,14.0,15.0,6.0,35.0,5.057142857142857,5
3RV20314VA10,"Interruptor automatico tamano S2 para proteccion de motores, CLASE 10 Disparador por sobrecarga con retardo segun intensidad 35...45 A Disparador de cortocircuito 650 A borne de tornillo poder",2026-03-05,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,GUARDAMOTORES,11,5.0,230.9,218.1,256.5,0.0,1.0,6.0,6.0,13.0,11.346153846153847,11
B2100,DISYUNTOR BL. 2P 100 A 240V,2026-03-05,105,EQUI.AUTO.Y CONTROL,,,11,3.0,22.0,20.75,24.45,0.0,0.0,0.0,3.0,3.0,29.5,30
3RV20111FA10,"Interruptor automatico tamano S00 para proteccion de motores, CLASE 10 Disparador por sobrecarga con retardo segun intensidad 3,5...5 A Disparador de cortocircuito 65 A borne de tornillo poder",2026-03-03,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,GUARDAMOTORES,11,1.0,71.9,67.9,79.9,0.0,6.0,12.0,3.0,21.0,1.4047619047619047,1
3RV20111JA10,"Interruptor automatico tamano S00 para proteccion de motores, CLASE 10 Disparador por sobrecarga con retardo segun intensidad 7...10 A Disparador de cortocircuito 130 A borne de tornillo poder",2026-03-03,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,GUARDAMOTORES,11,10.0,79.9,75.4,88.7,0.0,64.0,43.0,12.0,119.0,2.4789915966386555,2
3SE50000AA50,Palanca metalica de longitud palanca de rodillo para interruptores de posicion 3SE51/52 ajustable de 100 mm de longitud rodillo de plastico de 19 mm,2026-03-03,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,OTROS,11,8.0,12.0,11.4,13.4,0.0,16.0,10.0,0.0,26.0,9.076923076923077,9
A7B93000015461,REGULADOR DE ENERGÍA REACTIVA BR6000,2026-03-03,105,EQUI.AUTO.Y CONTROL,,,11,2.0,571.2,539.5,634.6,0.0,0.0,4.0,1.0,5.0,11.8,12
3RT20261BB40,"contactor de potencia, AC-3e/AC-3, 25 A, 11 kW/400 V, tripolar, 24 V DC, contactos auxiliares: 1 NA + 1 NC, borne de tornillo, tamano: S0",2026-03-02,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,CONTACTORES,11,7.0,129.2,122.0,143.6,0.0,21.0,25.0,6.0,52.0,3.971153846153846,4
3RT20281AL20,"contactor de potencia, AC-3e/AC-3, 38 A, 18,5 kW/400 V, tripolar, 230 V AC, 50/60 Hz, contactos auxiliares: 1 NA + 1 NC, borne de tornillo, tamano: S0",2026-03-02,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,CONTACTORES,11,6.0,125.1,118.2,139.0,0.0,7.0,11.0,0.0,18.0,9.833333333333332,10
6ES75901AE800AA0,"SIMATIC S7-1500, perfil 482,6 mm (aprox. 19 pulgadas); incl. tornillo de tierra, perfil normalizado integrado para montaje de material pequeño como, p. ej., bornes, fusibles automáticos y relés",2026-02-26,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,"PLC, LOGOS & MODULOS",11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,Infinito
6ES75921AM000XB0,"SIMATIC S7-1500, conector frontal bornes de tornillo, 40 polos para módulos de 35 mm de ancho incl. 4 puentes de potencial, y brida",2026-02-26,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,"PLC, LOGOS & MODULOS",11,3.0,60.3,56.9,66.9,0.0,5.0,0.0,0.0,5.0,17.7,18
US2: QF120A,Interruptor 20 A 1P 120 V 10K QPF2 GFCI 5MA,2026-02-24,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,CENTROS DE CARGA E INTERRUPTORES,11,837.0,42.8,40.4,47.5,0.0,4049.0,7946.0,1863.0,13858.0,1.7817506133641219,2
3RT20271AL20,"contactor de potencia, AC-3e/AC-3, 32 A, 15 kW/400 V, tripolar, 230 V AC, 50/60 Hz, contactos auxiliares: 1 NA + 1 NC, borne de tornillo, tamano: S0",2026-02-16,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,CONTACTORES,11,5.0,113.4,107.1,126.0,0.0,39.0,14.0,3.0,56.0,2.6339285714285716,3
3RU21161CB0,"Rele de sobrecarga 1,8...2,5 A termico para proteccion de motores tamano S00, clase 10 para montar en contactor Circuito principal: atornillable circuito auxiliar: atornillable Rearme",2026-02-16,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,RELES DE PROTECCION,11,1.0,44.5,42.0,49.4,0.0,3.0,4.0,0.0,7.0,4.214285714285714,4
3RU21161GB0,"Rele de sobrecarga 4,5...6,3 A termico para proteccion de motores tamano S00, clase 10 para montar en contactor Circuito principal: atornillable circuito auxiliar: atornillable Rearme",2026-02-16,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,RELES DE PROTECCION,11,1.0,41.8,39.5,46.4,0.0,4.0,3.0,0.0,7.0,4.214285714285714,4
3RU21264AB0,"Rele de sobrecarga 11...16 A termico para proteccion de motores tamano S0, clase 10 para montar en contactor Circuito principal: atornillable circuito auxiliar: atornillable Rearme",2026-02-16,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,RELES DE PROTECCION,11,6.0,47.4,44.8,52.7,0.0,31.0,19.0,7.0,57.0,3.1052631578947367,3
3RU29163AA01,soporte para instalación independiente para 3RU21/3RB30/3RB31/3RR2 Tamaño S00 instalación independiente circuito principal: atornillable Circuito auxiliar: --,2026-02-16,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,RELES DE PROTECCION,11,3.0,8.3,7.8,9.2,0.0,17.0,10.0,1.0,28.0,3.1607142857142856,3
3RV20111AA10,"Interruptor automatico tamano S00 para proteccion de motores, CLASE 10 Disparador por sobrecarga con retardo segun intensidad 1,1...1,6 A Disparador de cortocircuito 21 A borne de tornillo poder",2026-02-16,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,GUARDAMOTORES,11,3.0,66.4,62.7,73.7,0.0,27.0,7.0,2.0,36.0,2.458333333333333,2
3RV20111CA10,"Interruptor automatico tamano S00 para proteccion de motores, CLASE 10 Disparador por sobrecarga con retardo segun intensidad 1,8...2,5 A Disparador de cortocircuito 33 A borne de tornillo poder",2026-02-16,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,GUARDAMOTORES,11,3.0,70.6,66.7,78.4,0.0,11.0,10.0,1.0,22.0,4.0227272727272725,4
3RV20111HA10,"interruptor automatico tamano S00 para proteccion de motores, clase 10 disparador por sobrecarga con retardo segun intensidad 5,5...8 A disparador de cortocircuito 104 A conexion por tornillo",2026-02-13,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,GUARDAMOTORES,11,2.0,72.9,68.9,81.1,0.0,14.0,14.0,10.0,38.0,1.5526315789473684,2
5SL63407CC,"Automato magnetotermico 400 V 6 kA, tripolar, C, 40 A",2026-02-13,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,AUTOMATOS,11,1.0,36.4,34.4,40.5,0.0,5.0,0.0,0.0,5.0,5.9,6
6ES72211BH320XB0,"SIMATIC S7-1200, modulo de entradas digitales SM 1221, 16 DI, DC 24V, Sink/Source",2026-02-13,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,"PLC, LOGOS & MODULOS",11,1.0,343.0,323.9,381.1,0.0,0.0,1.0,0.0,1.0,29.5,30
5SL63637CC,"Automato magnetotermico 400 V 6 kA, tripolar, C, 63 A",2026-02-05,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,AUTOMATOS,11,5.0,33.1,31.2,36.8,0.0,2.0,2.0,3.0,7.0,21.071428571428573,21
3RT20351AC20,"contactor de potencia, AC-3e/AC-3, 41 A, 18,5 kW/400 V, tripolar, 24 V AC, 50/60 Hz, contactos auxiliares: 1 NA + 1 NC, borne de tornillo, tamano: S2",2026-02-04,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,CONTACTORES,11,1.0,133.8,126.4,148.7,0.0,6.0,5.0,2.0,13.0,2.269230769230769,2
3RT20381AC20,"contactor de potencia, AC-3e/AC-3, 80 A, 37 kW/400 V, tripolar, 24 V AC, 50/60 Hz, contactos auxiliares: 1 NA + 1 NC, borne de tornillo, tamano: S2",2026-02-04,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,CONTACTORES,11,2.0,253.3,239.2,281.4,0.0,1.0,4.0,0.0,5.0,11.8,12
3SE50000AD02,"cabeza de accionamiento para interruptores de posicion 3SE51/52 vastago de rodillo, Forma C, con Rodillo de acero inoxidable 13 mm segun EN 50041, con 3 mm de sobrecarrera",2026-02-04,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,OTROS,11,14.0,38.4,36.3,42.7,0.0,0.0,20.0,1.0,21.0,19.666666666666664,20
3NA3836,"cartucho de fusibles NH, NH00, Entrada: 160 A, gG, Un AC: 500 V, Un DC: 250 V, indicador de fusion superior, orejetas energizadas",2026-01-30,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,FUSIBLES,11,4.0,11.8,11.1,13.1,0.0,24.0,12.0,6.0,42.0,2.8095238095238093,3
3RH29111HA22,"bloque de contactos auxiliares, por el frente, 2 NA + 2 NC, .1/.2, .1/.2, .3/.4, .3/.4, circuito: 1 NC, 1 NC, 1 NA, 1 NA, borne de tornillo, para contactores 3RT2 y contactores auxiliares 3RH2",2026-01-30,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,CONTACTORES,11,15.0,16.6,15.7,18.5,0.0,114.0,53.0,12.0,179.0,2.472067039106145,2
3RT20171AP01,"contactor de potencia, AC-3e/AC-3, 12 A, 5,5 kW/400 V, tripolar, 230 V AC, 50/60 Hz, contactos auxiliares: 1 NA, borne de tornillo, tamano: S00",2026-01-30,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,CONTACTORES,11,8.0,43.2,40.8,48.0,0.0,23.0,20.0,11.0,54.0,4.37037037037037,4
3RT20261AL20,"contactor de potencia, AC-3e/AC-3, 25 A, 11 kW/400 V, tripolar, 230 V AC, 50/60 Hz, contactos auxiliares: 1 NA + 1 NC, borne de tornillo, tamano: S0",2026-01-30,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,CONTACTORES,11,8.0,79.1,74.7,87.9,0.0,87.0,50.0,19.0,156.0,1.5128205128205128,2
3RV20414JA10,"Interruptor automatico tamano S3 para proteccion de motores, CLASE 10 Disparador por sobrecarga con retardo segun intensidad 45...63 A Disparador de cortocircuito 819 A borne de tornillo poder",2026-01-30,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,GUARDAMOTORES,11,2.0,261.4,246.9,290.5,0.0,2.0,6.0,0.0,8.0,7.375,7
3SU11000AB201CA0,"pulsador, 22 mm, redondo, plastico, rojo, boton, rasante, momentaneo, con soporte 1NC, borne de tornillo",2026-01-30,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,BOTONERIA,11,9.0,15.2,14.4,16.9,0.0,29.0,29.0,5.0,63.0,4.214285714285714,4
3SU11000AB401BA0,"pulsador, 22 mm, redondo, plastico, verde, boton, rasante, momentaneo, con soporte 1 NA, borne de tornillo",2026-01-30,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,BOTONERIA,11,12.0,15.2,14.4,16.9,0.0,44.0,24.0,7.0,75.0,4.72,5
